Land Size(M2),Building Size(M2),Bedrooms,Bathrooms,Longitude,Latitude,Price(Php),Category_Apartment,Category_Commercial,Category_Condominium,Category_House,Category_Land,"Sub-Category_Apartment,apartments","Sub-Category_Apartment,loft","Sub-Category_Apartment,room-1","Sub-Category_Commercial,building","Sub-Category_Commercial,coworking","Sub-Category_Commercial,offices","Sub-Category_Commercial,retail","Sub-Category_Commercial,serviced-office","Sub-Category_Commercial,warehouse","Sub-Category_Condominium,3-bedroom","Sub-Category_Condominium,4-bedroom","Sub-Category_Condominium,dormitory","Sub-Category_Condominium,double-bedroom","Sub-Category_Condominium,loft-1","Sub-Category_Condominium,other-4","Sub-Category_Condominium,penthouse-1","Sub-Category_Condominium,single-bedroom","Sub-Category_Condominium,studio","Sub-Category_House,beach-house","Sub-Category_House,single-family-house","Sub-Category_House,townhouse","Sub-Category_House,villas","Sub-Category_Land,agricutural-lot","Sub-Category_Land,beach-lot","Sub-Category_Land,commercial-lot","Sub-Category_Land,memorial-lot","Sub-Category_Land,residential-lot",Location_Cluster
198.0,450.0,4.0,5.0,121.0553,14.53712,85000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
198.0,450.0,4.0,5.0,121.0553,14.53712,85000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
364.0,735.0,4.0,5.0,121.096563,14.681641,95000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
896.0,390.0,4.0,5.0,121.081,14.66523,110503536.64125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
150.0,192.4,4.0,4.0,121.3341188,14.4621099,1275000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
231.0,400.45399999999995,4.199999999999999,3.8,120.636935,15.152145,6000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7
315.0,459.0,4.199999999999999,4.4,121.0384526,14.2363657,11970000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
61.0,47.0,1.0,1.0,121.052143,14.578255,9000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
73.0,94.70000000000002,3.0,2.0,121.0553,14.53712,23000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
130.0,98.28799999999998,3.0,2.4,121.0961887,14.7844513,1990000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
300.0,400.0,4.0,4.0,121.096563,14.681641,43000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
70.0,61.0,2.0,1.0,121.176937,14.571435,4326800.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
22.60000000000008,22.0,1.0,1.0,123.910597,10.336205,3500000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
544.0,340.0,4.6,4.2,121.024909,14.482705,13600000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
5.684341886080802e-14,735.0,7.0,8.500000000000002,121.0218,14.55659,110503536.64125,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
144.0,192.0,3.4,2.6,121.0808167,14.3365882,2350000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
53.19999999999999,136.0,2.0,2.0,121.050318,14.540867,65000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
96.0,62.0,3.0,2.0,121.118502,14.613156,6313700.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
406.0,477.4,4.6,4.8,120.59228,16.4186965,8000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
43.60000000000002,23.0,1.0,1.0,121.042788,14.6820013,3400000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
841.0,508.07399999999996,4.0,4.2,123.911374,10.36171,25344000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
218.99999999999997,155.0,2.0,2.0,124.0279802,10.5450162,9500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
700.0,460.4,4.4,4.5,121.100935,14.63931,48000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
256.0,178.7,4.0,4.0,121.0074158,14.1740465,10000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
204.0,321.2,3.5999999999999996,2.8,121.03996,14.557414,40800000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
480.0,735.0,5.0,5.0,121.082236,14.665648,110503536.64125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
480.0,735.0,5.0,5.0,121.082236,14.665648,110503536.64125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1215.5,735.0,6.199999999999999,8.500000000000002,120.8420114,14.3741125,110503536.64125,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45.80000000000007,91.4,2.0,3.0,120.976343,14.604204,14600000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
60.799999999999955,27.0,1.0,1.0,121.076504,14.640624,7000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
300.0,287.6,4.3999999999999995,3.6,121.0572,14.61777,40000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
300.0,287.6,4.3999999999999995,3.6,121.0572,14.61777,40000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
26.80000000000001,66.19,1.0,1.0,121.0271,14.55973,18000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
26.80000000000001,66.19,1.0,1.0,121.032076,14.56568,18000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
100.0,180.0,4.0,4.0,121.141432,14.611857,9800000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1215.5,728.0,7.0,7.199999999999999,124.304332,10.242197,3500000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
1215.5,728.0,7.0,7.199999999999999,121.017867,14.5971795,110503536.64125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
914.0,524.0,4.0,4.2,121.0135541,14.5822048,110503536.64125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
914.7,524.0,4.0,4.2,121.0135541,14.5822048,110503536.64125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1000.0,735.0,4.0,6.0,120.650926,15.8099,40000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7
85.5,136.07,3.0,2.0,121.133225,14.585695,6985000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
67.0,117.0,3.0,2.0,121.0140532,14.4324914,7126000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
60.799999999999955,32.0,1.0,1.0,123.936067,10.390825,1700000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1215.5,735.0,6.199999999999999,8.500000000000002,120.9232595,14.776158,70000000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
100.0,167.0,3.0,3.0,120.260403,14.7002778,24000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7
97.0,57.0,3.0,2.0,121.136233,13.981901,4508640.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
231.0,400.45399999999995,4.199999999999999,3.8,123.8952654,10.3156048,15000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
